CUSIP,Offer date,Company name,Ticker,Founding,PERM,VC dummy,Rollup,Dual,Post-issue shares,Internet
185070109,19970818,Clearview Cinema Group Inc,CLV,1987,85258,2,1,0,.,0
737398107,19970818,Positron Fiber Systems Corp,PFSCF,1983,85312,0,0,0,.,0
92831N101,19970818,Vision Twenty-One Inc,EYES,1984,85289,2,1,0,.,0
902974104,19970819,U S Liquids Inc,USL,1996,85268,0,1,0,.,0
125960104,19970820,CTB International Corp,CTBC,1995,85281,0,1,0,.,0
687913103,19970821,OrthAlliance Inc,ORAL,1996,85309,0,1,1,10482985,0
740588108,19970821,Premium Cigars International,PCIG,1996,85310,0,0,0,.,0
457732105,19970822,INSpire Insurance Solutions,NSPR,1995,85302,0,0,0,.,0
48880L107,19970822,Kendle International Inc,KNDL,1986,85298,0,1,0,.,0
657289302,19970822,North Atlantic Acquisition,,-99,.,0,0,0,.,0
87944B200,19970822,Telepartner AS,TPARY,-99,85322,0,0,0,.,0
05266E107,19970827,Authentic Specialty Foods Inc,ASFD,1917,85273,0,1,0,.,0
30150K100,19970827,ExecuStay Corp,EXEC,1986,85288,0,0,0,.,0
669956203,19970828,Notify Corporation,NTFY,-99,85303,1,0,0,.,0
203915103,19970903,Compass Plastics,CPTI,1952,85366,2,0,0,.,0
052768108,19970905,AutoCyte Inc,ACYT,1996,85351,1,0,0,.,0
826918104,19970911,Signature Eyewear Inc,SEYE,1983,85400,0,0,0,.,0
14844P105,19970912,Castle Dental Centers Inc,CASL,1981,85363,2,1,0,.,0
410761100,19970915,Hanover Capital Mtg Hldg Inc,,-99,85909,0,0,0,.,0
58515T102,19970915,MegaBios Corp,MBIO,1992,85382,1,0,0,.,0
651093106,19970915,NewCom Inc,NWCM,-99,85387,0,0,0,.,0
10316R108,19970916,Box Hill Systems Corp,BXH,1988,85333,0,0,0,.,0
84763K106,19970916,SpectruMedix Corp,,-99,.,0,0,0,.,0
311642102,19970917,FARO Technologies Inc,FARO,1982,85372,0,0,0,.,0
81413P204,19970917,Security Capital Group Inc,SCZ.B,1991,85344,0,0,1,88956710,0
168905107,19970918,Children's Place Retail Stores,PLCE,1969,85390,2,0,0,.,0
224071100,19970918,Coyote Sports Inc,COYT,1913,85365,0,0,0,.,0
451926109,19970918,Il Fornaio Corp,ILFO,1980,85378,2,0,0,.,0
456463108,19970918,Industrias Bachoco,IBA,-99,85337,0,0,0,.,0
724251103,19970918,Piranha Interactive Publishing,PRAN,-99,85392,0,0,0,.,0
90467L100,19970918,UNIFAB International Inc,UFAB,1980,85405,0,0,0,.,0
460499106,19970919,International Total Services,ITSW,1978,85379,0,1,0,.,0
64156G102,19970919,Nevstar Gaming Corporation,NVST,-99,85386,0,0,0,.,0
742674104,19970919,ProBusiness Services Inc,PRBZ,1984,85393,0,0,0,.,0
32054Q100,19970922,First International Bancorp,FNCE,1985,85373,0,0,0,.,0
464895101,19970922,Isonics Corp,ISONU,1992,88449,0,0,0,.,0
053790101,19970923,Avis Rent A Car Inc,AVI,1957,85331,0,0,0,.,0
10001P102,19970923,Boron LePore & Associates Inc,BLPG,1981,85361,1,0,0,.,0
28164K108,19970923,EduTrek International Inc,EDUT,1970,85371,1,0,1,9342890,0
456061100,19970923,Industrial Distribution Group,IDG,1972,85336,0,1,0,.,0
281667105,19970923,JD Edwards & Company,JDEC,1977,85380,0,0,0,.,0
761300102,19970923,Retrospettiva,RTRO,-99,85399,0,0,0,.,0
M87482101,19970923,Tefron Ltd,TFR,1977,85347,0,0,0,.,0
04516K10,19970924,Asia Electronics Holding Co,AEHCF,1992,85352,0,0,0,.,0
108452103,19970924,BridgeStreet Accommodations,BEDS,1996,85357,0,1,0,.,0
253624104,19970924,DIDAX Inc,AMEN,1993,85354,0,0,0,.,0
M81865103,19970924,RADCOM Ltd,RDCM,1985,85397,0,0,0,.,0
855086104,19970924,Star Buffet Inc,STRZ,1987,85402,0,1,0,.,0
M0177010,19970925,ACS Electronics Ltd,ACSEF,1985,85350,0,0,0,.,0
00757K100,19970925,Advantage Learning System Inc,ALSI,1986,85353,0,0,0,.,0
089128102,19970925,Big Dog Holdings Inc,BDOG,1993,85356,0,0,0,.,0
715710109,19970925,Pervasive Software Inc,PVSW,1993,85395,1,0,0,.,0
74157H108,19970925,"Prime Bancshares Inc, Texas",PBTX,1958,85389,0,0,0,.,0
42234A107,19970926,"Heartland Bancshares Inc, IN",,-99,.,0,0,0,.,0
64121Q102,19970926,Network Solutions Inc(SAIC),NSOL,1979,85385,0,0,1,15300000,0
65333H707,19970926,NextLink Communications Inc,NXLK,1994,85388,0,0,1,48341792,1
077914109,19970929,Bell Canada International Inc,BCICF,1988,85355,0,0,0,.,0
402284103,19970929,Gulf Indonesia Resources,GRL,1925,85334,0,0,0,.,0
75627A201,19970929,Recovery Network Inc,,-99,85745,0,0,0,.,0
086579109,19970930,Best Software Inc,BEST,1982,85360,1,0,0,.,0
M40515104,19970930,Engel General Developers Ltd,ENGEF,1977,85465,0,0,1,8600000,0
465855104,19970930,Ivex Packaging Corp,IXX,1967,85429,0,1,0,.,0
68211E101,19970930,Omega Research Inc,OMGA,1982,85486,0,0,0,.,0
739308104,19970930,Power-One Inc,PWER,1973,85516,0,0,0,.,0
G7702U102,19970930,RSL Communications Ltd,RSLC,1990,85501,0,0,0,.,0
21887F100,19971001,Corixa Corp,CRXA,1994,85463,1,0,0,.,0
671044105,19971001,OSI Systems Inc,OSIS,1987,85488,0,0,0,.,0
681973103,19971001,Omega Orthodontics Inc,ORTH,-99,85487,0,0,0,.,0
716335104,19971001,Petersen Companies Inc,PTN,1948,85436,0,0,1,33859264,0
784922106,19971001,SPR Inc,SPRI,1973,85504,0,0,0,.,0
813912102,19971001,Securacom Inc,SFT,1987,85437,0,0,0,.,0
192423101,19971002,Cognicase Inc,COGI,1991,85462,0,0,0,.,0
784018103,19971006,SCM Microsystems Inc,SCMM,1990,85502,1,0,0,.,0
254753106,19971007,Distribucion y Servicio,DYS,-99,85423,0,0,0,.,0
47719P107,19971007,Jevic Transportation Inc,JEVC,1981,85475,0,0,1,10658200,0
54140Y103,19971007,Logility Inc,LGTY,1992,85477,0,0,0,.,1
59501T304,19971007,Microcell Telecommunications,MICT,1992,85480,0,0,1,46149224,0
896263100,19971007,Trimeris Inc,TRMS,1993,85511,1,0,0,.,0
027070101,19971008,American Italian Pasta Co,PLB,1986,85411,0,0,1,16776056,0
759683105,19971008,Renex Corp,RENX,1993,85499,0,0,0,.,0
00086T103,19971009,A C Moore Arts & Crafts Inc,ACMR,1985,85452,0,0,0,.,0
059644104,19971009,Banco Rio de la Plata SA,BRS,-99,85416,0,0,0,.,0
85569E103,19971009,Startec Global Communications,STGC,1989,85505,0,0,0,.,0
90331T107,19971009,USA Floral Products Inc,ROSI,1947,85670,0,1,0,.,0
45815V200,19971010,Intelligent Polymers Ltd,IXP,-99,87297,0,0,0,.,0
458651106,19971010,Intercorp Excelle Inc,RENEF,1997,85498,0,0,0,.,0
500200100,19971010,Kofax Image Products,KOFX,1985,85476,1,0,0,.,0
637372103,19971010,National Research Corp,NRCI,1981,85482,0,0,0,.,0
86183P102,19971010,Stoneridge Inc,SRI,1930,85440,0,0,0,.,0
891924102,19971010,Track 'n Trail Inc,TKTL,1980,85508,0,0,0,.,0
42220B200,19971014,Healthcore Medical Solutions,,-99,85830,0,0,0,.,0
12541W100,19971015,CH Robinson Worldwide Inc,CHRW,1905,85459,0,0,0,.,0
206186108,19971015,Concord Communications Inc,CCRD,1980,85458,1,0,0,.,1
169428109,19971016,China Telecom(Hong Kong),CHL,1995,85421,0,0,0,.,0
554153106,19971016,Mac-Gray Corporation,TUC,1927,85432,0,1,0,.,0
922152103,19971016,Vari Lite International Inc,LITE,1981,85478,0,0,0,.,0
629427105,19971017,N2K Inc,NTKI,1995,85483,1,0,0,.,1
35177Q10,19971020,France Telecom SA(France),FTE,-99,85425,0,0,0,.,0
64125E105,19971020,Neutral Posture Ergonomics Inc,NTRL,1990,85484,0,0,0,.,0
71649C101,19971020,Petroglyph Energy Inc,PGEI,1993,85493,1,0,0,.,0
892268103,19971020,Toymax International Inc,TMAX,1990,85509,0,0,0,.,0
772632105,19971021,Rock of Ages Corp,ROAC,1925,85500,0,1,1,6712957,0
03071D109,19971022,Ameripath Inc,PATH,1996,85518,2,1,0,.,0
05068R108,19971022,Audio Book Club Inc,KLB,1993,85415,0,0,0,.,1
262037104,19971022,Dril-Quip Inc,DRQ,1981,85424,0,0,0,.,0
45767J106,19971022,Innovative Valve Technologies,IVTC,1937,85474,0,1,0,.,0
45985A101,19971022,Intl Manufacturing Svcs Inc,IMSX,1983,86441,0,0,0,.,0
963505102,19971022,White Cap Industries Inc,WHCP,1976,85514,0,0,0,.,0
G36738105,19971023,Fresh Del Monte Produce Inc,FDP,1892,85449,0,0,0,.,0
45031T104,19971023,ITC Deltacom,ITCD,1992,85473,1,0,0,.,0
703588103,19971023,Paula Financial Co,PFCO,1946,85492,2,0,0,.,0
587376104,19971024,Mercantile Bank Corp,MBWM,-99,87114,0,0,0,.,0
690131107,19971024,OutSource International Inc,OSIX,1974,85489,0,0,0,.,0
74264T102,19971024,Priority Healthcare Corp,PHCC,1984,85495,0,0,1,12214286,0
084102102,19971028,Beringer Wine Estates Holdings,BERW,1876,85456,0,0,1,18335908,0
147448104,19971028,Casella Waste Systems Inc,CWST,1975,85464,2,1,1,10778745,0
55308N102,19971028,MMC Networks Inc,MMCN,1992,85481,1,0,0,.,0
591689104,19971028,Metromedia Fiber Network Inc,MFNX,1993,85479,1,0,1,26028752,0
89708P102,19971028,Tropical Sportswear Intl Corp,TSIC,1927,85512,0,0,0,.,0
398905109,19971029,Group 1 Automotive Inc,GPI,1917,85427,0,1,0,.,0
989859103,19971029,Zymetx Inc,ZMTX,1994,85515,1,0,0,.,0
054527205,19971030,AVTEAM Inc,AVTM,1991,85454,0,0,1,10775058,0
140475104,19971030,Capital Senior Living Corp,CSU,1986,85419,0,0,0,.,0
311643100,19971030,Faroudja Inc,FDJA,1971,85466,0,0,0,.,0
66995910,19971030,Novamerican Steel Inc,TONS,1979,85510,0,0,0,.,0
893537100,19971030,TransCoastal Marine Services,TCMS,1950,85507,0,1,0,.,0
90261L108,19971030,UBICS Inc,UBIX,1993,85513,0,0,0,.,0
713831105,19971031,Pericom Semiconductor Corp,PSEM,1990,85496,0,0,0,.,0
03113V109,19971103,AMF Bowling Inc,PIN,1946,85597,0,0,0,.,0
441403201,19971103,Hotel Discovery Inc,HOTD,-99,85554,0,0,0,.,0
072700107,19971104,Bayard Drilling Technologies,BDI,1982,85598,0,0,0,.,0
15100R107,19971104,Celerity Systems Inc,CLRT,1993,85533,0,0,0,.,0
248725103,19971104,Dental Care Alliance Inc,DENT,1993,85541,0,0,0,.,0
30067V108,19971104,Excel Switching Corp,XLSW,1988,85588,0,0,0,.,0
87215N107,19971104,T&W Financial Corp,TWFC,1976,85584,0,1,0,.,0
987520103,19971104,Young Innovations Inc,YDNT,1995,85590,0,0,0,.,0
07203N109,19971105,"Bay Bancshares, Laporte, TX",BAYB,1965,85528,0,0,0,.,0
125961102,19971105,CTI Industries Corp,CTIB,1975,85540,0,0,0,.,0
12692920,19971105,Cadillac Fairview Corp,CDF,1974,85600,0,0,0,.,0
249908104,19971105,DepoMed Inc,DPMD,-99,85686,0,0,0,.,0
458860103,19971105,International Aircraft,IAIS,1988,85557,0,0,0,.,0
501942106,19971105,LINC Group Inc,LNCC,1975,85562,0,0,0,.,0
029654308,19971106,American Skiing Co,SKI,1980,85596,0,1,1,32916204,0
39943E107,19971106,Group Maintenance America,MAK,1901,85606,0,1,0,.,0
53566L108,19971106,Linea Aerea Nacional Chile SA,LFL,-99,85616,0,0,0,.,0
74018R105,19971106,Precision Auto Care Inc,PACI,1987,85568,0,1,0,.,0
835397100,19971106,Somnus Medical Technologies,SOMN,1996,85578,1,0,0,.,0
067091108,19971107,Barbeques Galore Ltd,BBQZY,-99,85529,0,0,0,.,0
109190108,19971107,Bright Horizons Holdings Inc,BRHZ,1986,85531,1,0,0,.,0
26883Y102,19971107,Esat Telecom Group PLC,ESATY,-99,85545,0,0,0,.,0
17039H200,19971110,ChoiceTel Communications Inc,PHON,-99,85572,0,0,0,.,0
83545G102,19971110,Sonic Automotive Inc,SAH,1966,85627,0,0,1,11250000,0
879102101,19971110,Tekgraf Inc,TKGFA,-99,85583,0,0,0,.,0
66986Q101,19971111,Novacare Employee Services Inc,NCES,1992,85566,0,0,0,.,0
125577106,19971112,"CIT Group, Inc.",CIT,1924,85599,0,0,1,157500000,0
44860K102,19971112,Hybrid Networks Inc,HYBR,1990,85556,1,0,0,.,0
591610100,19971112,Metro-Goldwyn-Mayer Inc,MGM,1930,85620,0,0,0,.,0
44913M10,19971113,Hypercom Corp,HYC,1978,85611,0,0,0,.,0
45004F107,19971113,IRI International Corp,IIR,1985,85612,0,0,0,.,0
559776109,19971113,Magyar Tavkozlesi(MagyarCom),MTA,-99,85617,0,0,0,.,0
592688105,19971113,Mettler-Toledo International,MTD,1945,85621,0,0,0,.,0
818793101,19971113,Sforza Enterprises Inc,,-99,.,0,0,0,.,0
848934105,19971113,SportsLine USA Inc,SPLN,1994,85579,1,0,0,.,1
902977107,19971113,US Timberlands Company LP,TIMBZ,1920,85582,0,0,0,.,0
92765K107,19971113,Virgin Express Holdings PLC,VIRGY,-99,85585,0,0,0,.,0
22942P109,19971114,C3 Inc,CTHR,1995,85539,0,0,0,.,0
358497105,19971114,Friendly Ice Cream Corp,FRND,1935,85548,0,0,0,.,0
51506S100,19971117,Landmark Systems Corp,LDMK,1982,85561,1,0,0,.,0
87969N105,19971117,Telstra Corp Ltd(Australia),TLS,-99,-99,0,0,0,.,0
35181D108,19971118,Franchise Mortgage Acceptance,FMAX,1991,85546,0,0,0,.,0
459655106,19971118,International Home Foods Inc,IHF,1899,85613,0,1,0,.,0
655053106,19971118,Noble International Ltd,NIL,1993,85622,0,0,0,.,0
834025108,19971118,Software AG Systems Inc,AGS,1973,85626,0,0,0,.,0
339280109,19971119,Flemington Pharmaceutical Corp,,-99,.,0,0,0,.,0
46114R106,19971119,InterVU Inc,ITVU,1995,85560,0,0,0,.,1
54266P100,19971119,Long Island Commercial Bank,LGCB,-99,85736,0,0,0,.,0
74137R101,19971119,Preview Travel Inc,PTVL,1985,85574,1,0,0,.,0
743187106,19971119,Progenics Pharmaceuticals Inc,PGNX,1986,85571,1,0,0,.,0
028880102,19971120,American Physician Partners,APPM,1996,85524,2,1,0,.,0
227698107,19971120,CrossZ Software Corp,CRSZ,1989,85538,1,0,0,.,0
235774106,19971120,Dan River Inc,DRF,1882,85603,0,0,1,18855164,0
248221103,19971120,Denali Inc,DNLI,1994,85542,0,0,0,.,0
671074102,19971120,Oyo Geospace(Oyo),OYOG,1980,85567,0,0,0,.,0
693579104,19971120,PRT Group Inc,PRTG,1989,85573,0,0,0,.,0
755081106,19971120,Rayovac Co(Thomas H Lee Co),ROV,1921,85625,0,0,0,.,0
008252108,19971121,Affiliated Managers Group,AMG,1988,85593,2,1,0,.,0
038197109,19971121,Applied Films Corp,AFCO,1976,85521,0,0,0,.,0
368689105,19971121,Gene Logic Inc,GLGC,1994,85549,1,0,0,.,0
42222E103,19971121,HealthWorld Corp,HWLD,1996,85555,0,1,0,.,0
437881105,19971121,HomeUSA Inc,HSH,1996,85609,0,1,0,.,0
75605L104,19971121,RealNetworks Inc,RNWK,1994,85576,1,0,1,30688156,0
87959Y103,19971121,Teligent Inc,TGNT,1996,85581,0,1,1,51757708,0
D0882P103,19971124,Benckiser NV,BNV,1982,85632,0,0,1,52416670,0
09058M103,19971124,Bioanalytical Systems,BASI,1974,85526,1,0,0,.,0
28489510,19971124,Electric Lightwave Inc,ELIX,1986,85544,0,0,1,49165000,0
436598106,19971124,Holt's Cigar Holding Inc,HOLT,1898,85553,0,0,0,.,0
527260103,19971124,Let's Talk Cellular & Wireless,LTCW,1989,85563,2,1,0,.,0
619907108,19971124,Motor Cargo Industries,CRGO,1922,85536,0,0,0,.,0
698941101,19971124,Paper Warehouse Inc,PWHS,1983,85575,0,0,0,.,0
89288R106,19971124,Trammell Crow Co,TCC,1948,85629,0,0,0,.,0
G04074103,19971125,Apex Silver Mines Ltd,SIL,1996,85633,0,0,0,.,0
03822W109,19971125,Applied Micro Circuits Corp,AMCC,1979,85522,1,0,0,.,0
36466D102,19971125,GameTech International Inc,GMTC,1994,85550,0,0,0,.,0
443208103,19971125,Howmet International Inc,HWM,1926,85610,0,0,0,.,0
583204102,19971125,Meadowcraft Inc,MWI,1985,85618,0,0,0,.,0
82509Q106,19971125,Shopping.com,IBUY,1996,.,0,0,0,.,0
G84951105,19971125,Stirling Cooke Brown Holdings,SCBHF,1995,85577,0,0,0,.,0
10553F106,19971126,Brass Eagle Inc,XTRM,1995,85589,0,0,0,.,0
584981104,19971126,Medical Science Systems Inc,MSSI,1990,85564,0,0,0,.,0
630079101,19971126,Nanophase Technologies Corp,NANX,1989,85565,1,0,0,.,0
90339M104,19971201,US Vision Inc,USVI,1967,85718,2,0,0,.,0
553444100,19971202,MPW Industrial Services Group,MPWG,1972,85702,0,0,0,.,0
45245V101,19971203,ImageMAX Inc,IMAG,1984,85696,0,1,0,.,0
59169Y10,19971203,MetroNet Communications Corp,METNF,1995,85701,0,0,0,.,0
M50876107,19971204,Gilat Communications LTD,GICOF,1990,85691,0,0,0,.,0
598126100,19971204,Midway Airlines Corp,MDWY,1993,85700,0,0,0,.,0
68210T109,19971204,OMNI Energy Services Corp,OMNI,1987,85707,2,0,0,.,0
917327108,19971205,USWeb Corp,USWB,1995,85719,2,1,0,.,0
114838303,19971208,Broughton Foods Co,MILK,1933,86210,0,1,0,.,0
83080U102,19971208,Sky Network Television Ltd,NZSKY,-99,86214,0,0,0,.,0
29266H10,19971209,Energis PLC,ENGSY,-99,85687,0,0,0,.,0
B49233107,19971209,ICOS Vision Systems Corp,IVIS,1989,85698,0,0,0,.,0
686545104,19971210,Orlando Predators,PRED,-99,85712,0,0,0,.,0
883600108,19971210,Thermo Vision(Thermo Inst),VIZ,1995,85662,0,0,0,.,0
343909107,19971211,Focal Inc,FOCL,1991,85690,1,0,0,.,0
847568102,19971211,Spectra Physics Lasers Inc,SPLI,1961,85715,0,0,0,.,0
G31215109,19971212,ESG Re Ltd,TEMPA,1997,85688,0,0,1,21573800,0
338923105,19971212,FlexiInternational Software,FLXI,1990,85689,1,0,0,.,0
739276103,19971212,Power Integrations Inc,POWI,1988,85710,1,0,0,.,0
208215103,19971215,Conning Corp (Great American),CNNG,1910,85684,0,0,0,.,0
267931202,19971215,Dynamic International Ltd,,-99,.,0,0,0,.,0
227911104,19971216,CrossKeys Systems Corp,CKEY,1992,85683,0,0,0,.,0
256743105,19971216,Dollar Thrifty Automotive,DTG,1950,85647,0,0,0,.,0
742476104,19971216,Princeton Video Image Inc,PVII,1990,85713,1,0,0,.,0
848936100,19971216,Spiros Development Corp II,,-99,87566,0,0,0,.,0
246626105,19971217,Delco Remy International Inc,RMY,1911,85646,0,0,1,23806690,0
464192103,19971217,IC Isaacs & Company Inc,ISAC,1913,85697,0,0,0,.,0
45669P101,19971217,Information Advantage Software,IACO,1992,85695,1,0,0,.,0
88650Q100,19971217,Tier Technologies Inc,TIER,1991,85716,0,0,1,8345000,0
501842108,19971218,Lecg Inc,XPT,1988,85655,0,0,0,.,0
556466100,19971218,Made2Manage Systems Inc,MTMS,1986,85704,1,0,0,.,0
911363109,19971218,United Rentals Inc,URI,1952,85663,0,1,0,.,0
089098107,19971219,Big City Radio Inc,YFM,1994,85641,0,0,1,13869806,0
695113100,19971219,PacificHealth Laboratories,PHLI,1995,85709,0,0,0,.,0
358433100,19971223,Friedman Billings Ramsey Group,FBG,1989,85653,0,0,1,50290000,0
255340101,19980109,Diversified Senior Services,DISS,1996,85727,0,0,0,.,0
282506104,19980115,800 Travel Systems Inc,IFLY,1995,85733,0,0,0,.,0
853097103,19980122,Standard Automotive Corp,AJX,1997,85775,0,1,0,.,0
873774103,19980123,Tag-It Pacific Inc,TAG,1997,85776,0,0,0,.,0
45811E103,19980126,Integrated Electrical Services,IES,1962,85768,0,1,0,.,0
774374102,19980126,Rockwell Medical Technologies,RMTI,-99,85744,0,0,0,.,0
876217100,19980126,Tarpon Coast Bancorp Inc,,-99,.,0,0,0,.,0
141665109,19980128,Career Education Corp,CECO,1994,85724,0,1,0,.,0
M75135109,19980128,Noga Electronics Ltd,NOGAF,1986,85742,0,0,0,.,0
420123101,19980129,Hawker Pacific Aerospace,HPAC,1980,85732,0,0,0,.,0
487256109,19980129,Keebler Foods Co,KBL,1853,85769,0,0,0,.,0
589378108,19980129,Mercury Computer Systems Inc,MRCY,1981,85738,1,0,0,.,0
589981109,19980129,Merge Technologies Inc,MRGE,1986,85739,1,0,0,.,0
860162106,19980129,Steven Myers & Associates Inc,WINS,1982,85755,0,0,0,.,0
92343E102,19980129,VeriSign Inc,VRSN,1995,85753,1,0,0,.,1
03838X109,19980130,AquaPenn Spring Water Co Inc,APN,1986,85758,0,1,0,.,0
75603D10,19980130,Realax Software AG,RLAXY,-99,85743,0,0,0,.,0
042923102,19980202,Artisan Components Inc,ARTI,1991,85803,1,0,0,.,0
90336N204,19980203,USN Communications,USNC,1993,85853,1,0,0,.,0
055950109,19980204,BMJ Medical Management Inc,BONS,1996,85805,2,1,0,.,0
37936U104,19980204,Global TeleSystems Group Inc,GTSG,1983,85827,0,0,0,.,0
421980103,19980204,"Headlands Mortgage Corp, CA",HDLD,1981,85828,0,0,0,.,0
600533103,19980204,Miller Exploration Co,MEXP,1925,85835,0,0,0,.,0
V7780Z109,19980204,Royal Olympic Cruises Inc,ROCLF,1995,85844,0,0,0,.,0
928961101,19980204,Vysis Inc,VYSI,1991,85855,0,0,0,.,0
206772105,19980205,Condor Technology Solutions,CNDR,1996,85812,0,1,0,.,0
928444108,19980205,Visual Networks,VNWK,1994,85854,1,0,0,.,0
00087X103,19980206,ACSYS Inc,ACSY,1997,85800,0,1,0,.,0
254927106,19980206,Dispatch Management Services,DMSC,1996,85818,0,1,0,.,0
G5138L100,19980206,Jinpan International Ltd,JST,1997,85799,0,0,0,.,0
681977104,19980209,1-800 CONTACTS INC,CTAC,1995,85814,0,0,0,.,0
12508510,19980209,CDnow Inc,CDNW,1994,85808,1,0,0,.,1
228840104,19980210,"Crusader Holding Corp,  PA",CRSB,1943,85813,0,0,0,.,0
263578106,19980210,Duane Reade Inc,DRD,1960,85786,0,0,0,.,0
743977100,19980210,Province Healthcare Co,PRHC,1975,85933,0,1,0,.,0
874835101,19980210,Tam Restaurants Inc,TAMR,1981,85852,0,0,0,.,0
091283101,19980211,Birner Dental Mngmt Svcs Inc,BDMS,1995,85804,0,1,0,.,0
00751B106,19980212,Advanced Communications Group,ADG,1987,85781,0,1,0,.,0
02318N102,19980212,Ambient Corporation,ABTG,1996,12959,0,0,0,.,1
04644A101,19980212,Astropower Inc,APWR,1983,85802,1,0,0,.,0
057630105,19980212,Balanced Care Corp,BAL,1995,85782,2,1,0,.,0
230280109,19980212,CulturalAccessWorldwide Inc,CAWW,1983,85807,0,0,0,.,0
450918107,19980212,Icon CMT Corp,ICMT,1991,85831,0,0,0,.,1
583932108,19980212,Med-Emerg International Inc,MDERF,-99,85833,0,0,0,.,0
595094103,19980212,"Micromuse, Inc",MUSE,1989,85836,1,0,0,.,0
74762E102,19980212,Quanta Services Inc,PWR,1997,85792,0,1,1,15972333,0
760322107,19980212,"Republic Banking Corp, Miami",RBCF,1965,85841,0,0,0,.,0
G02995101,19980213,American Safety Insurance Hld,ASI,1986,85801,0,0,0,.,0
31986R103,19980213,First Consulting Group Inc,FCGI,1980,85822,0,0,0,.,0
871951109,19980213,Symphonix Devices Inc,SMPX,1994,85850,1,0,0,.,0
858155203,19980217,Steelcase Inc,SCS,1912,85796,0,0,1,153368176,0
693429102,19980218,PMCC Financial Corp,PFC,1991,85791,0,0,0,.,0
24359C100,19980220,Decoma International,DECAF,1957,85817,0,0,0,.,0
258609304,19980220,DoubleClick Inc,DCLK,1996,85816,1,0,0,.,1
67060Y101,19980220,Nutraceutical International,NUTR,1993,85839,0,0,0,.,0
371933102,19980223,Genesis Microchip Inc,GNSS,1987,85825,1,0,0,.,0
598251106,19980223,Midwest Banc Holdings Inc,MBHI,1983,85832,0,0,0,.,0
12652N105,19980224,C2I Solutions Inc,CTWO,1996,85815,0,0,0,.,0
824894109,19980224,Shoe Pavilion Inc,SHOE,1979,85846,0,0,0,.,0
045709102,19980226,Associated Materials Inc,SIDE,1986,85847,0,0,1,8334900,0
20450K108,19980227,Compass International Svcs,CMPS,1997,85811,0,1,0,.,0
364579102,19980227,Galvestons Steakhouse Corp,SIZL,1996,85849,0,0,0,.,0
69318J100,19980303,PC Connection Inc,PCCC,1983,85886,0,0,0,.,0
868873100,19980303,SurModics Inc,SRDX,1979,85889,0,0,0,.,0
301973103,19980304,Extended Systems Inc,XTND,1984,85894,1,0,0,.,0
925909103,19980304,ViaGrafix Corp,VIAX,1989,85892,1,0,0,.,0
930059100,19980304,Waddell & Reed Financial Inc,WDR,1937,85931,0,0,1,85700000,0
20563P101,19980306,CompX International Inc,CIX,1993,85903,0,0,1,10564880,0
505754200,19980309,Ladish Co Inc,LDSH,1987,85880,0,0,0,.,0
709620108,19980309,Pentacon Inc,JIT,1997,85921,0,1,0,.,0
76774410,19980309,Ritchie Bros Auctioneers Inc,RBA,1963,85925,0,0,0,.,0
158711101,19980310,Championship Auto Racing Teams,OPW,1978,85902,0,0,0,.,0
05561Y105,19980311,BNC Mortgage Inc,BNCM,1995,85859,0,0,0,.,0
